# RTK ground truth trajectory (2D only, Z=0)
# Transformations applied:
#   1. Zero at origin (first measurement at 0,0)
#   2. Timestamps normalized to start at 0
#   3. Z coordinate set to 0 (2D trajectory)
# Original origin: (484992.14, 4418835.23)
# Format: t x y z qx qy qz qw
232.588787317 179.672289502 367.675798694 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
232.788893223 180.399024447 368.010731683 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
232.989517927 181.128201370 368.340884924 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
233.188876867 181.856070567 368.672809077 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
233.389080524 182.582695846 369.004695682 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
233.589375734 183.308390412 369.335864001 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
233.789638758 184.036679366 369.671245437 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
233.988988161 184.765741703 369.998524789 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
234.189537287 185.492771995 370.332914910 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
234.389081717 186.219964425 370.657877135 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
234.589555025 186.951809259 370.985059326 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
234.789617538 187.682303059 371.312727415 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
234.989683628 188.410806893 371.641504537 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
235.189618111 189.138976556 371.970420343 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
235.389412880 189.868196171 372.303693914 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
235.589781284 190.597021484 372.633484408 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
235.789174557 191.326043417 372.965655910 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
235.988718510 192.054012193 373.302071863 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
236.189239979 192.784504673 373.636213735 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
236.389512777 193.514239251 373.971731776 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
236.589045286 194.242929993 374.304459083 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
236.789700508 194.972621722 374.643976406 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
236.989183903 195.700930491 374.976283641 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
237.188648939 196.431562911 375.303429417 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
237.388719559 197.157822811 375.635135170 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
237.588932753 197.887844602 375.969925061 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
237.789249182 198.612905359 376.300329416 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
237.989160776 199.341061087 376.633159966 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
238.188755751 200.069723004 376.961846309 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
238.388738871 200.792262356 377.299581639 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
238.588996887 201.519517192 377.639987342 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
238.788723946 202.245645639 377.970187771 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
238.989013195 202.972164666 378.311230931 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
239.189146519 203.697966645 378.645435068 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
239.389166117 204.427690618 378.984613249 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
239.588783979 205.150581773 379.324028000 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
239.789656878 205.877165734 379.660329488 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
239.989309549 206.608914372 379.996767201 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
240.188831329 207.332613477 380.332732195 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
240.389166355 208.061692406 380.664006089 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
240.589043140 208.792245602 381.001132634 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
240.789004087 209.518410440 381.335097419 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
240.989262104 210.249626859 381.673628694 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
241.189238548 210.979865058 382.001288645 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
241.388926506 211.712759462 382.332751946 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
241.588901997 212.442139618 382.660421963 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
241.788578510 213.174101331 382.992837691 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
241.989282846 213.902569407 383.319625978 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
242.189473629 214.632793590 383.648589127 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
242.389233351 215.358934793 383.979466549 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
242.589494467 216.087789252 384.308657056 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
242.788934231 216.815105671 384.640718356 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
242.989262819 217.546503844 384.968516819 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
243.189232826 218.277785117 385.303308667 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
243.389263630 219.004198598 385.637261758 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
243.588657618 219.731059882 385.970300513 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
243.788800955 220.458891915 386.304132897 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
243.989309549 221.187800039 386.636563202 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
244.188560963 221.913484483 386.967079417 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
244.388777971 222.639589961 387.301255453 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
244.589061260 223.368352849 387.634401573 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
244.789379597 224.095432185 387.967507019 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
244.988756895 224.822748820 388.299354319 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
245.188460588 225.551361989 388.632934584 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
245.389429331 226.278145425 388.964134702 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
245.588799000 227.005601757 389.294840333 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
245.789286137 227.737682185 389.627146614 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
245.989347219 228.465757950 389.962837792 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
246.188578129 229.194899551 390.295423781 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
246.388790131 229.925756813 390.627987315 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
246.588944435 230.656939256 390.954517011 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
246.788658857 231.391567399 391.281704038 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
246.989307642 232.122459111 391.616530526 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
247.188745260 232.853591346 391.944554874 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
247.388726711 233.581802290 392.276448308 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
247.588802814 234.310696387 392.604737869 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
247.788446426 235.038461548 392.940812826 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
247.988644361 235.763748206 393.272891188 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
248.188809633 236.489541803 393.604844660 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
248.389034748 237.211148143 393.931900828 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
248.588963747 237.941961084 394.263246540 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
248.789544106 238.671465963 394.592299023 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
248.988577127 239.404077397 394.921960025 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
249.188984156 240.132610289 395.252432293 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
249.389062881 240.860439621 395.581547758 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
249.589038134 241.587339828 395.911965697 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
249.788558006 242.317235601 396.244463945 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
249.989195585 243.046153099 396.576817852 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
250.189368725 243.775719616 396.907312955 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
250.388818264 244.509120144 397.240008098 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
250.588794947 245.239332313 397.571604828 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
250.788891554 245.967516611 397.903223022 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
250.988816500 246.696885420 398.238638210 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
251.188679695 247.426160534 398.575379187 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
251.388500452 248.154742174 398.912431247 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
251.588381767 248.878866663 399.249600918 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
251.788634062 249.605469910 399.585505207 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
251.988579512 250.329795864 399.915979644 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
252.189474106 251.058550519 400.253442912 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
252.388845444 251.785332245 400.577578324 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
252.588799715 252.514430511 400.911074386 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
252.789246321 253.241087399 401.241281205 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
252.988504887 253.969558947 401.572794520 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
253.188955545 254.698472717 401.903559119 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
253.388993979 255.429372816 402.233822851 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
253.589015961 256.162205929 402.559764987 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
253.788546085 256.893845378 402.887626426 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
253.988956928 257.627122370 403.219568050 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
254.188810825 258.356261263 403.548610699 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
254.389405251 259.089752566 403.874248536 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
254.589345932 259.819350211 404.201298594 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
254.789227247 260.548392493 404.531999439 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
254.988783360 261.279162551 404.863698820 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
255.189342499 262.007933647 405.195233081 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
255.388685942 262.735861302 405.527655614 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
255.588995934 263.461657985 405.862222390 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
255.788899422 264.191311237 406.189366650 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
255.989113331 264.919067748 406.523471504 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
256.188786030 265.644252551 406.857308771 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
256.389121294 266.374417956 407.184295047 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
256.589360476 267.101795802 407.518156779 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
256.789211988 267.827202744 407.855646957 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
256.988786936 268.554367485 408.186544693 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
257.188885927 269.278785256 408.516239799 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
257.389298916 270.007682170 408.847891360 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
257.589283466 270.736275310 409.181680858 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
257.788691521 271.463049653 409.514747519 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
257.988562346 272.189522910 409.842499076 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
258.188718557 272.915653705 410.170351845 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
258.389140129 273.638448238 410.508898388 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
258.588363171 274.364275010 410.839713200 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
258.788483143 275.093029195 411.170713236 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
258.988498926 275.817616151 411.507580906 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
259.189354897 276.542963561 411.842272039 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
259.389192820 277.267760269 412.169178215 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
259.587844849 277.989401492 412.501553136 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
259.788122416 278.710979015 412.830140930 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
259.988182545 279.432835126 413.157180528 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
260.188383579 280.150187197 413.485350737 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
260.387699604 280.871135998 413.813073064 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
260.587507963 281.593827392 414.142604655 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
260.787713289 282.319260492 414.469847512 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
260.987694025 283.043582133 414.800272028 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
261.188174009 283.769423906 415.130476884 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
261.387497187 284.491159576 415.457369442 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
261.587825537 285.218982939 415.786002281 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
261.788008451 285.945798082 416.116317533 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
261.987545729 286.674778586 416.440323236 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
262.188462019 287.406682130 416.771423521 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
262.388462543 288.138800907 417.098162774 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
262.587761641 288.870314241 417.431090099 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
262.787845373 289.600942244 417.765675549 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
262.988472462 290.329520930 418.098886013 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
263.188084364 291.051574032 418.435940577 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
263.387532949 291.785172795 418.772325528 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
263.588038445 292.509063638 419.111721477 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
263.788508892 293.233743706 419.451618306 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
263.987534761 293.966852377 419.789144059 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
264.188263178 294.694423787 420.124196607 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
264.387826204 295.421368864 420.456370069 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
264.588339567 296.146732727 420.785062679 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
264.788388014 296.871163083 421.113341264 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
264.988039017 297.599962563 421.443011422 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
265.188364744 298.326566862 421.769824002 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
265.387590408 299.056537420 422.096695694 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
265.588117599 299.782680233 422.423415523 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
265.787917614 300.515379834 422.752526907 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
265.988094091 301.246465555 423.080960445 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
266.188085318 301.974954159 423.408577949 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
266.387529135 302.702213490 423.738848536 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
266.588160753 303.428885242 424.071478129 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
266.787482023 304.156219905 424.396102862 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
266.988103151 304.886922237 424.723855124 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
267.187525511 305.613495946 425.050205787 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
267.387881994 306.339049029 425.374365845 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
267.587742329 307.071429875 425.700285458 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
267.787532330 307.799578538 426.028404300 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
267.988064528 308.527355676 426.358718254 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
268.187750340 309.254941363 426.689964863 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
268.387905121 309.983783082 427.022229605 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
268.587859869 310.716642118 427.364640515 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
268.788322687 311.445472590 427.704719739 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
268.987517834 312.176205483 428.037700224 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
269.187290430 312.901869344 428.374541126 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
269.387794495 313.623820188 428.708270716 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
269.587385416 314.348538841 429.040079473 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
269.787872791 315.071868466 429.371321534 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
269.988269567 315.798848200 429.699213107 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
270.188228846 316.527598090 430.025158538 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
270.387438774 317.257202925 430.352075830 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
270.587302923 317.988028393 430.681838876 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
270.787632942 318.716813710 431.011680439 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
270.988026857 319.448203429 431.340269149 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
271.188208342 320.178656226 431.665768134 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
271.388034582 320.908556583 431.996628116 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
271.587566137 321.637730690 432.322752836 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
271.787417650 322.369358813 432.655896841 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
271.987582922 323.100176765 432.980568407 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
272.188049078 323.829554110 433.315425742 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
272.387660742 324.563748511 433.642572596 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
272.587878227 325.293735681 433.972811551 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
272.787840843 326.018612872 434.302023722 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
272.988203287 326.748309010 434.633049570 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
273.187939167 327.473685405 434.961249051 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
273.387563229 328.200041277 435.294232587 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
273.588056087 328.924173086 435.623895232 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
273.787343979 329.652376789 435.957759020 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
273.987658739 330.378161531 436.288326929 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
274.187287569 331.105411871 436.618606016 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
274.387401819 331.829833617 436.948636006 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
274.588258028 332.558038150 437.275727270 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
274.787272453 333.287348806 437.608988646 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
274.987280130 334.018871897 437.938433702 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
275.187816381 334.747856381 438.275287644 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
275.387888908 335.479851595 438.608782537 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
275.588092327 336.212655330 438.943531161 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
275.788107634 336.942915519 439.276392733 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
275.987564564 337.669563293 439.605743390 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
276.187726736 338.397890190 439.938576369 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
276.387806892 339.123278772 440.269346988 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
276.587912321 339.843122002 440.605286957 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
276.788156748 340.561826365 440.938670502 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
276.988177538 341.277599503 441.268886704 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
277.187342882 341.995345412 441.596383252 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
277.387485266 342.710326427 441.928051758 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
277.588266850 343.427522035 442.260473451 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
277.787932158 344.141923846 442.589356613 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
277.987628937 344.859816063 442.923706976 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
278.187543392 345.581461506 443.258646175 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
278.387748003 346.307253566 443.590285534 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
278.587803602 347.030899730 443.925070028 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
278.787319660 347.764593176 444.260792544 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
278.987788439 348.496954856 444.594869597 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
279.187733650 349.223685077 444.935787094 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
279.387261152 349.953872920 445.270157112 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
279.588001728 350.685065250 445.602242331 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
279.787903786 351.413808829 445.936697310 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
279.987516403 352.144108530 446.271734724 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
280.187948942 352.874986821 446.603872538 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
280.388071060 353.608121045 446.939038051 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
280.588193655 354.341506239 447.274188068 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
280.787483931 355.074697201 447.610933865 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
280.987494946 355.800870104 447.949070980 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
281.188051701 356.530622536 448.281980159 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
281.387969255 357.258276598 448.617879510 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
281.587673187 357.985451289 448.950840350 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
281.787835121 358.710556628 449.283477555 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
281.987998962 359.431454432 449.618324231 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
282.187443972 360.154848626 449.949326515 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
282.387414455 360.878917038 450.283468985 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
282.587749958 361.601670865 450.619117646 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
282.787311554 362.331139578 450.946329095 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
282.987948418 363.061021020 451.278340934 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
283.187616587 363.790649782 451.609153446 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
283.387228012 364.520652806 451.935777446 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
283.588198185 365.254247721 452.266141978 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
283.787368536 365.988732429 452.596355774 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
283.987152338 366.722823613 452.925345513 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
284.187629700 367.455547024 453.255427162 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
284.388108015 368.185187567 453.580536485 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
284.587510109 368.915202929 453.917173794 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
284.787605286 369.645405261 454.242063082 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
284.987503290 370.374175264 454.573089783 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
285.187718153 371.104217587 454.900834852 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
285.388065577 371.837428947 455.227333749 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
285.587424517 372.571011566 455.557861531 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
285.788000345 373.311353937 455.886724908 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
285.986454010 374.043752663 456.219036389 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
286.187767982 374.778352877 456.551045994 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
286.387576580 375.508473493 456.887430661 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
286.587243557 376.239779910 457.217003330 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
286.787939548 376.973138868 457.554030582 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
286.986382008 377.706349805 457.886484074 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
287.186242580 378.439668799 458.222330311 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
287.386211634 379.170146732 458.558472919 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
287.587108135 379.901136353 458.896606285 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
287.786515951 380.632502593 459.230231599 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
287.986929655 381.365180074 459.563818876 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
288.187028408 382.093104064 459.902281223 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
288.387023687 382.824673434 460.236559820 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
288.586608410 383.558898385 460.572668818 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
288.787174225 384.294932953 460.915377437 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
288.986978769 385.029909093 461.250873742 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
289.187181473 385.760508302 461.587230835 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
289.386554956 386.487876318 461.922317183 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
289.586851597 387.217369093 462.254687188 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
289.787047625 387.951191708 462.587991627 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
289.987112761 388.681986568 462.922262157 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
